rewards,Q-values,loss
11.0,0.3619267832149159,0.00788160680200566
20.0,1.8247914254665374,0.00829601860314142
10.0,1.0913676500320435,0.00906932943034917
11.0,1.3167950890280984,0.008993184638463637
11.0,1.7515025572343306,0.012469298121604052
10.0,1.638898253440857,0.00854054158553481
11.0,1.4874110980467363,0.009673555318096822
9.0,1.8528318405151367,0.01101447845576331
15.0,1.0474605560302734,0.008389291706650207
12.0,0.9838632444540659,0.008753492026395785
13.0,1.1029669871697059,0.009677619386750918
15.0,1.2363240798314412,0.013954597370078167
10.0,1.6841038346290589,0.011507021798752248
9.0,1.526889509624905,0.010649233694291778
14.0,1.5362045935222082,0.007609713049272874
11.0,1.5130210789767178,0.009383367692035708
13.0,0.9872896304497352,0.006977564888074994
15.0,1.0449723482131958,0.007834005666275819
13.0,1.4427877297768226,0.00795489433221519
9.0,1.7631849712795682,0.010713664452648826
9.0,1.219334363937378,0.010521508132417997
12.0,1.4288258751233418,0.00832432087433214
14.0,0.777966822896685,0.011309090569349272
11.0,1.1229743957519531,0.009503931950100443
10.0,0.43058042526245116,0.01648997995071113
13.0,1.4432637966596162,0.012411128657941636
12.0,1.1905172367890675,0.009423422122684618
10.0,1.3119013786315918,0.008652580808848143
16.0,1.1289564669132233,0.009848628280451521
10.0,1.4828268766403199,0.007842939905822277
11.0,1.6046085411852056,0.012667588868432424
20.0,1.439078837633133,0.010916433960665018
13.0,1.2704045130656316,0.007028563619734576
9.0,2.083204163445367,0.010880846995860338
10.0,1.6973829865455627,0.010649766540154815
18.0,1.053001085917155,0.010115630329690047
11.0,1.80123201825402,0.0069021068894389
28.0,0.8164784737995693,0.009089767533753599
10.0,0.7534834980964661,0.00946667033713311
11.0,0.7822288383137096,0.007892802082510158
13.0,1.1854547353891225,0.007262041577352927
34.0,1.378688072457033,0.008641951231231145
8.0,1.8246776759624481,0.006531254242872819
10.0,1.7211294770240784,0.012225926318205894
11.0,1.4506222443147139,0.013766943900422617
9.0,1.623101380136278,0.007989826663914654
13.0,0.9027765897604135,0.008623825242886176
16.0,1.20459645986557,0.009634381247451529
10.0,1.6772445917129517,0.008536059770267456
17.0,1.3830739470089184,0.007485101061106166
12.0,1.0667700668176014,0.00923765062664946
14.0,1.005125778062003,0.007355932117206976
17.0,1.1260701347799862,0.007208938525496598
9.0,2.195905950334337,0.20344177467955482
10.0,2.015233504772186,0.06481746912468225
12.0,1.6212323307991028,0.03711188592327138
9.0,2.046193387773302,0.011746625312500529
21.0,1.4995679060618083,0.014042537459837539
12.0,2.318502883116404,0.011192556441528723
11.0,2.1514241695404053,0.013029989363117651
10.0,1.8880283832550049,0.017453819001093506
20.0,1.7452796757221223,0.013922194996848703
10.0,1.544288945198059,0.0074911576230078936
13.0,1.3903188888843243,0.013212493343207125
10.0,2.1296414136886597,0.015977799776010215
9.0,2.2085082266065807,0.017975367773841653
28.0,2.0642714543001994,0.013261687908587711
12.0,1.5930573046207428,0.009558090784897407
10.0,1.4574501633644104,0.020423933304846285
31.0,1.76782867985387,0.01233755984914399
11.0,2.3708827062086626,0.012150788341056217
11.0,1.2277755520560525,0.010599436243699694
8.0,1.4421723783016205,0.010694039228837937
19.0,1.6981040678526227,0.01207783620338887
11.0,1.715442722493952,0.00784822062335231
17.0,1.759096201728372,0.011430193820749135
20.0,1.7884652376174928,0.009390412218635902
17.0,1.8964157139553743,0.009420231751659337
69.0,1.8734028754026995,0.011679061610028957
17.0,2.3844369649887085,0.008938298594918759
15.0,1.947504472732544,0.017261335051928957
13.0,1.8962196753575251,0.009824596766310815
11.0,2.3863055489280005,0.008926917163824493
41.0,2.4163982170384104,0.01092429718615987
67.0,2.0085709041623927,0.012728348311815244
12.0,2.7064894437789917,0.017389527968286227
11.0,1.4016202471473,0.015445241916247389
11.0,2.0013517249714243,0.009358727669512684
27.0,1.7627161432195593,0.012375609492193218
24.0,2.6176674167315164,0.014178533533898493
11.0,2.0551735162734985,0.0152226171286946
13.0,2.180949275310223,0.013458448265177699
13.0,2.212070657656743,0.014648619018351803
49.0,2.2719440070950254,0.011644020904691852
14.0,1.8933007376534599,0.011248209979385138
