rewards,Q-values,loss
16.0,0.3570741266012192,0.00017746199819157482
10.0,0.5224433898925781,0.000258617700819741
11.0,0.26710384542291815,0.00017268095325562172
11.0,0.5779948397116228,0.00015510793739601715
11.0,0.6750840978188948,0.00024490142591689204
28.0,0.665200908269201,0.0002344217164136353
20.0,0.23936069309711455,0.00026963873369822977
19.0,0.5543254111942492,0.00020357560491615195
16.0,0.39058782532811165,0.00020671854190368322
15.0,0.31918161710103354,0.0002589142236198919
13.0,0.4849399465780992,0.00014839872780542535
15.0,0.5077111999193827,0.0001933249751649176
16.0,0.4467540681362152,0.00023342496137956914
12.0,0.5016852964957556,0.00017770223348634318
12.0,0.6261977851390839,0.0001757382612292228
10.0,0.5190375447273254,0.00030281729814305434
15.0,0.443358314037323,0.0002610708940968228
10.0,0.28896520733833314,0.0002809888334013522
15.0,0.38359723885854086,0.0002446939281071536
14.0,0.5727790764399937,0.00021875575917614957
16.0,0.5609453581273556,0.00026814287639354006
19.0,0.36735329816215917,0.00022087054324066756
24.0,0.3830654074748357,0.0001778120623991223
17.0,0.4825340404230006,0.0002873379121678334
14.0,0.4347354599407741,0.00019338236363962227
12.0,0.438765952984492,0.0001727135704641114
9.0,0.843710309929318,0.00020508414713226052
10.0,0.5104028880596161,0.0003188314258295577
16.0,0.45563117787241936,0.00028486678365879925
10.0,0.5740496218204498,0.0002732916287641274
26.0,0.2965922516125899,0.00020983132477480327
13.0,0.48704662689795863,0.00024815498405727197
15.0,0.6364376902580261,0.00019506337363660957
10.0,0.28657899498939515,0.00018301094532944263
15.0,0.5117314656575521,0.00036590465121359256
14.0,0.4363347036497934,0.00032533693385110903
15.0,0.6119928081830343,0.00024323797163863976
14.0,0.5338018536567688,0.00024162060123801763
